Event_code,PMU,Name,Equiv,Desc
"""uncore_ha_0/config=0xf71,name=UNC_H_HITME_HIT:HOM/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT:HOM,None,Hits in the HitMe cache : Number of hits with HOM requests
"""uncore_ha_0/config=0x1071,name=UNC_H_HITME_HIT:RSPFWDI_REMOTE/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT:RSPFWDI_REMOTE,None,"Hits in the HitMe cache : Number of hits with opcode RspIFwd, RspIFwdWb for remore requests"
"""uncore_ha_0/config=0x2071,name=UNC_H_HITME_HIT:RSPFWDI_LOCAL/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT:RSPFWDI_LOCAL,None,"Hits in the HitMe cache : Number of hits with opcode RspIFwd, RspIFwdWb for local requests"
"""uncore_ha_0/config=0x2671,name=UNC_H_HITME_HIT:INVALS/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT:INVALS,None,Hits in the HitMe cache : Number of hits for invalidations
"""uncore_ha_0/config=0x4071,name=UNC_H_HITME_HIT:RSPFWDS/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT:RSPFWDS,None,"Hits in the HitMe cache : Number of hits with opcode RsSFwd, RspSFwdWb"
"""uncore_ha_0/config=0x4271,name=UNC_H_HITME_HIT:EVICTS/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT:EVICTS,None,Hits in the HitMe cache : Number of hits for allocations
"""uncore_ha_0/config=0x7071,name=UNC_H_HITME_HIT:ALLOCS/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT:ALLOCS,None,Hits in the HitMe cache : Number of hits for allocations
"""uncore_ha_0/config=0x8071,name=UNC_H_HITME_HIT:RSP/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT:RSP,None,"Hits in the HitMe cache : Number of hits with opcode RspI, RspIWb, RspSWb, RspCnflt, RspCnfltWbI"
"""uncore_ha_0/config=0xff72,name=UNC_H_HITME_HIT_PV_BITS_SET:ALL/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT_PV_BITS_SET:ALL,None,Number of PV bits set on HitMe cache hits : All requests
"""uncore_ha_0/config=0x172,name=UNC_H_HITME_HIT_PV_BITS_SET:READ_OR_INVITOE/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT_PV_BITS_SET:READ_OR_INVITOE,None,"Number of PV bits set on HitMe cache hits : Number of hits with opcode RdCode, RdData, RdDataMigratory, RdInvOwn, RdCur or InvToE"
"""uncore_ha_0/config=0x272,name=UNC_H_HITME_HIT_PV_BITS_SET:WBMTOI/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT_PV_BITS_SET:WBMTOI,None,Number of PV bits set on HitMe cache hits : Number of hits with opcode WbToMtoI
"""uncore_ha_0/config=0x472,name=UNC_H_HITME_HIT_PV_BITS_SET:ACKCNFLTWBI/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT_PV_BITS_SET:ACKCNFLTWBI,None,Number of PV bits set on HitMe cache hits : Number of hits with opcode AckCnfltWbI
"""uncore_ha_0/config=0x872,name=UNC_H_HITME_HIT_PV_BITS_SET:WBMTOE_OR_S/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT_PV_BITS_SET:WBMTOE_OR_S,None,Number of PV bits set on HitMe cache hits : Number of hits with opcode WbMtoE or WbMtoS
"""uncore_ha_0/config=0xf72,name=UNC_H_HITME_HIT_PV_BITS_SET:HOM/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT_PV_BITS_SET:HOM,None,Number of PV bits set on HitMe cache hits : Number of hits with HOM requests
"""uncore_ha_0/config=0x1072,name=UNC_H_HITME_HIT_PV_BITS_SET:RSPFWDI_REMOTE/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT_PV_BITS_SET:RSPFWDI_REMOTE,None,"Number of PV bits set on HitMe cache hits : Number of hits with opcode RspIFwd, RspIFwdWb for remore requests"
"""uncore_ha_0/config=0x2072,name=UNC_H_HITME_HIT_PV_BITS_SET:RSPFWDI_LOCAL/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT_PV_BITS_SET:RSPFWDI_LOCAL,None,"Number of PV bits set on HitMe cache hits : Number of hits with opcode RspIFwd, RspIFwdWb for local requests"
"""uncore_ha_0/config=0x4072,name=UNC_H_HITME_HIT_PV_BITS_SET:RSPFWDS/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT_PV_BITS_SET:RSPFWDS,None,"Number of PV bits set on HitMe cache hits : Number of hits with opcode RsSFwd, RspSFwdWb"
"""uncore_ha_0/config=0x8072,name=UNC_H_HITME_HIT_PV_BITS_SET:RSP/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_HIT_PV_BITS_SET:RSP,None,"Number of PV bits set on HitMe cache hits : Number of hits with opcode RspI, RspIWb, RspSWb, RspCnflt, RspCnfltWbI"
"""uncore_ha_0/config=0xff70,name=UNC_H_HITME_LOOKUP:ALL/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_LOOKUP:ALL,None,Number of accesses to HitMe cache : All requests
"""uncore_ha_0/config=0x170,name=UNC_H_HITME_LOOKUP:READ_OR_INVITOE/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_LOOKUP:READ_OR_INVITOE,None,"Number of accesses to HitMe cache : Number of hits with opcode RdCode, RdData, RdDataMigratory, RdInvOwn, RdCur or InvToE"
"""uncore_ha_0/config=0x270,name=UNC_H_HITME_LOOKUP:WBMTOI/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_LOOKUP:WBMTOI,None,Number of accesses to HitMe cache : Number of hits with opcode WbToMtoI
"""uncore_ha_0/config=0x470,name=UNC_H_HITME_LOOKUP:ACKCNFLTWBI/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_LOOKUP:ACKCNFLTWBI,None,Number of accesses to HitMe cache : Number of hits with opcode AckCnfltWbI
"""uncore_ha_0/config=0x870,name=UNC_H_HITME_LOOKUP:WBMTOE_OR_S/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_LOOKUP:WBMTOE_OR_S,None,Number of accesses to HitMe cache : Number of hits with opcode WbMtoE or WbMtoS
"""uncore_ha_0/config=0xf70,name=UNC_H_HITME_LOOKUP:HOM/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_LOOKUP:HOM,None,Number of accesses to HitMe cache : Number of hits with HOM requests
"""uncore_ha_0/config=0x1070,name=UNC_H_HITME_LOOKUP:RSPFWDI_REMOTE/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_LOOKUP:RSPFWDI_REMOTE,None,"Number of accesses to HitMe cache : Number of hits with opcode RspIFwd, RspIFwdWb for remore requests"
"""uncore_ha_0/config=0x2070,name=UNC_H_HITME_LOOKUP:RSPFWDI_LOCAL/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_LOOKUP:RSPFWDI_LOCAL,None,"Number of accesses to HitMe cache : Number of hits with opcode RspIFwd, RspIFwdWb for local requests"
"""uncore_ha_0/config=0x2670,name=UNC_H_HITME_LOOKUP:INVALS/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_LOOKUP:INVALS,None,Number of accesses to HitMe cache : Number of hits for invalidations
"""uncore_ha_0/config=0x4070,name=UNC_H_HITME_LOOKUP:RSPFWDS/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_LOOKUP:RSPFWDS,None,"Number of accesses to HitMe cache : Number of hits with opcode RsSFwd, RspSFwdWb"
"""uncore_ha_0/config=0x4270,name=UNC_H_HITME_LOOKUP:EVICTS/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_LOOKUP:EVICTS,None,Number of accesses to HitMe cache : Number of hits for allocations
"""uncore_ha_0/config=0x7070,name=UNC_H_HITME_LOOKUP:ALLOCS/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_LOOKUP:ALLOCS,None,Number of accesses to HitMe cache : Number of hits for allocations
"""uncore_ha_0/config=0x8070,name=UNC_H_HITME_LOOKUP:RSP/""",hswep_unc_ha0 (Intel Haswell-EP HA 0 uncore),UNC_H_HITME_LOOKUP:RSP,None,"Number of accesses to HitMe cache : Number of hits with opcode RspI, RspIWb, RspSWb, RspCnflt, RspCnfltWbI"
"""uncore_ha_1/config=0x301,name=UNC_H_REQUESTS:READS/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_REQUESTS:READS,None,"Read and Write Requests : Counts incoming read requests. Good proxy for LLC read misses, incl. RFOs"
"""uncore_ha_1/config=0x101,name=UNC_H_REQUESTS:READS_LOCAL/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_REQUESTS:READS_LOCAL,None,"Read and Write Requests : Counts incoming read requests coming from local socket. Good proxy for LLC read misses, incl. RFOs from the local socket"
"""uncore_ha_1/config=0x201,name=UNC_H_REQUESTS:READS_REMOTE/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_REQUESTS:READS_REMOTE,None,"Read and Write Requests : Counts incoming read requests coming from remote socket. Good proxy for LLC read misses, incl. RFOs from the remote socket"
"""uncore_ha_1/config=0xc01,name=UNC_H_REQUESTS:WRITES/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_REQUESTS:WRITES,None,Read and Write Requests : Counts incoming writes
"""uncore_ha_1/config=0x401,name=UNC_H_REQUESTS:WRITES_LOCAL/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_REQUESTS:WRITES_LOCAL,None,Read and Write Requests : Counts incoming writes from local socket
"""uncore_ha_1/config=0x801,name=UNC_H_REQUESTS:WRITES_REMOTE/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_REQUESTS:WRITES_REMOTE,None,Read and Write Requests : Counts incoming writes from remote socket
"""uncore_ha_1/config=0x1001,name=UNC_H_REQUESTS:INVITOE_LOCAL/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_REQUESTS:INVITOE_LOCAL,None,Read and Write Requests : Counts InvItoE coming from local socket
"""uncore_ha_1/config=0x2001,name=UNC_H_REQUESTS:INVITOE_REMOTE/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_REQUESTS:INVITOE_REMOTE,None,Read and Write Requests : Counts InvItoE coming from remote socket
"""uncore_ha_1/config=0x110,name=UNC_H_TXR_BL:DRS_CACHE/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_TXR_BL:DRS_CACHE,None,Outbound DRS Ring Transactions to Cache : Counts data being sent to the cache
"""uncore_ha_1/config=0x210,name=UNC_H_TXR_BL:DRS_CORE/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_TXR_BL:DRS_CORE,None,Outbound DRS Ring Transactions to Cache : Counts data being sent directly to the requesting core
"""uncore_ha_1/config=0x410,name=UNC_H_TXR_BL:DRS_QPI/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_TXR_BL:DRS_QPI,None,Outbound DRS Ring Transactions to Cache : Counts data being sent to a remote socket over QPI
"""uncore_ha_1/config=0xff71,name=UNC_H_HITME_HIT:ALL/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT:ALL,None,Hits in the HitMe cache : All requests
"""uncore_ha_1/config=0x171,name=UNC_H_HITME_HIT:READ_OR_INVITOE/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT:READ_OR_INVITOE,None,"Hits in the HitMe cache : Number of hits with opcode RdCode, RdData, RdDataMigratory, RdInvOwn, RdCur or InvToE"
"""uncore_ha_1/config=0x271,name=UNC_H_HITME_HIT:WBMTOI/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT:WBMTOI,None,Hits in the HitMe cache : Number of hits with opcode WbToMtoI
"""uncore_ha_1/config=0x471,name=UNC_H_HITME_HIT:ACKCNFLTWBI/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT:ACKCNFLTWBI,None,Hits in the HitMe cache : Number of hits with opcode AckCnfltWbI
"""uncore_ha_1/config=0x871,name=UNC_H_HITME_HIT:WBMTOE_OR_S/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT:WBMTOE_OR_S,None,Hits in the HitMe cache : Number of hits with opcode WbMtoE or WbMtoS
"""uncore_ha_1/config=0xf71,name=UNC_H_HITME_HIT:HOM/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT:HOM,None,Hits in the HitMe cache : Number of hits with HOM requests
"""uncore_ha_1/config=0x1071,name=UNC_H_HITME_HIT:RSPFWDI_REMOTE/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT:RSPFWDI_REMOTE,None,"Hits in the HitMe cache : Number of hits with opcode RspIFwd, RspIFwdWb for remore requests"
"""uncore_ha_1/config=0x2071,name=UNC_H_HITME_HIT:RSPFWDI_LOCAL/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT:RSPFWDI_LOCAL,None,"Hits in the HitMe cache : Number of hits with opcode RspIFwd, RspIFwdWb for local requests"
"""uncore_ha_1/config=0x2671,name=UNC_H_HITME_HIT:INVALS/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT:INVALS,None,Hits in the HitMe cache : Number of hits for invalidations
"""uncore_ha_1/config=0x4071,name=UNC_H_HITME_HIT:RSPFWDS/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT:RSPFWDS,None,"Hits in the HitMe cache : Number of hits with opcode RsSFwd, RspSFwdWb"
"""uncore_ha_1/config=0x4271,name=UNC_H_HITME_HIT:EVICTS/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT:EVICTS,None,Hits in the HitMe cache : Number of hits for allocations
"""uncore_ha_1/config=0x7071,name=UNC_H_HITME_HIT:ALLOCS/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT:ALLOCS,None,Hits in the HitMe cache : Number of hits for allocations
"""uncore_ha_1/config=0x8071,name=UNC_H_HITME_HIT:RSP/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT:RSP,None,"Hits in the HitMe cache : Number of hits with opcode RspI, RspIWb, RspSWb, RspCnflt, RspCnfltWbI"
"""uncore_ha_1/config=0xff72,name=UNC_H_HITME_HIT_PV_BITS_SET:ALL/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT_PV_BITS_SET:ALL,None,Number of PV bits set on HitMe cache hits : All requests
"""uncore_ha_1/config=0x172,name=UNC_H_HITME_HIT_PV_BITS_SET:READ_OR_INVITOE/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT_PV_BITS_SET:READ_OR_INVITOE,None,"Number of PV bits set on HitMe cache hits : Number of hits with opcode RdCode, RdData, RdDataMigratory, RdInvOwn, RdCur or InvToE"
"""uncore_ha_1/config=0x272,name=UNC_H_HITME_HIT_PV_BITS_SET:WBMTOI/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT_PV_BITS_SET:WBMTOI,None,Number of PV bits set on HitMe cache hits : Number of hits with opcode WbToMtoI
"""uncore_ha_1/config=0x472,name=UNC_H_HITME_HIT_PV_BITS_SET:ACKCNFLTWBI/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT_PV_BITS_SET:ACKCNFLTWBI,None,Number of PV bits set on HitMe cache hits : Number of hits with opcode AckCnfltWbI
"""uncore_ha_1/config=0x872,name=UNC_H_HITME_HIT_PV_BITS_SET:WBMTOE_OR_S/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT_PV_BITS_SET:WBMTOE_OR_S,None,Number of PV bits set on HitMe cache hits : Number of hits with opcode WbMtoE or WbMtoS
"""uncore_ha_1/config=0xf72,name=UNC_H_HITME_HIT_PV_BITS_SET:HOM/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT_PV_BITS_SET:HOM,None,Number of PV bits set on HitMe cache hits : Number of hits with HOM requests
"""uncore_ha_1/config=0x1072,name=UNC_H_HITME_HIT_PV_BITS_SET:RSPFWDI_REMOTE/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT_PV_BITS_SET:RSPFWDI_REMOTE,None,"Number of PV bits set on HitMe cache hits : Number of hits with opcode RspIFwd, RspIFwdWb for remore requests"
"""uncore_ha_1/config=0x2072,name=UNC_H_HITME_HIT_PV_BITS_SET:RSPFWDI_LOCAL/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT_PV_BITS_SET:RSPFWDI_LOCAL,None,"Number of PV bits set on HitMe cache hits : Number of hits with opcode RspIFwd, RspIFwdWb for local requests"
"""uncore_ha_1/config=0x4072,name=UNC_H_HITME_HIT_PV_BITS_SET:RSPFWDS/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT_PV_BITS_SET:RSPFWDS,None,"Number of PV bits set on HitMe cache hits : Number of hits with opcode RsSFwd, RspSFwdWb"
"""uncore_ha_1/config=0x8072,name=UNC_H_HITME_HIT_PV_BITS_SET:RSP/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_HIT_PV_BITS_SET:RSP,None,"Number of PV bits set on HitMe cache hits : Number of hits with opcode RspI, RspIWb, RspSWb, RspCnflt, RspCnfltWbI"
"""uncore_ha_1/config=0xff70,name=UNC_H_HITME_LOOKUP:ALL/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_LOOKUP:ALL,None,Number of accesses to HitMe cache : All requests
"""uncore_ha_1/config=0x170,name=UNC_H_HITME_LOOKUP:READ_OR_INVITOE/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_LOOKUP:READ_OR_INVITOE,None,"Number of accesses to HitMe cache : Number of hits with opcode RdCode, RdData, RdDataMigratory, RdInvOwn, RdCur or InvToE"
"""uncore_ha_1/config=0x270,name=UNC_H_HITME_LOOKUP:WBMTOI/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_LOOKUP:WBMTOI,None,Number of accesses to HitMe cache : Number of hits with opcode WbToMtoI
"""uncore_ha_1/config=0x470,name=UNC_H_HITME_LOOKUP:ACKCNFLTWBI/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_LOOKUP:ACKCNFLTWBI,None,Number of accesses to HitMe cache : Number of hits with opcode AckCnfltWbI
"""uncore_ha_1/config=0x870,name=UNC_H_HITME_LOOKUP:WBMTOE_OR_S/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_LOOKUP:WBMTOE_OR_S,None,Number of accesses to HitMe cache : Number of hits with opcode WbMtoE or WbMtoS
"""uncore_ha_1/config=0xf70,name=UNC_H_HITME_LOOKUP:HOM/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_LOOKUP:HOM,None,Number of accesses to HitMe cache : Number of hits with HOM requests
"""uncore_ha_1/config=0x1070,name=UNC_H_HITME_LOOKUP:RSPFWDI_REMOTE/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_LOOKUP:RSPFWDI_REMOTE,None,"Number of accesses to HitMe cache : Number of hits with opcode RspIFwd, RspIFwdWb for remore requests"
"""uncore_ha_1/config=0x2070,name=UNC_H_HITME_LOOKUP:RSPFWDI_LOCAL/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_LOOKUP:RSPFWDI_LOCAL,None,"Number of accesses to HitMe cache : Number of hits with opcode RspIFwd, RspIFwdWb for local requests"
"""uncore_ha_1/config=0x2670,name=UNC_H_HITME_LOOKUP:INVALS/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_LOOKUP:INVALS,None,Number of accesses to HitMe cache : Number of hits for invalidations
"""uncore_ha_1/config=0x4070,name=UNC_H_HITME_LOOKUP:RSPFWDS/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_LOOKUP:RSPFWDS,None,"Number of accesses to HitMe cache : Number of hits with opcode RsSFwd, RspSFwdWb"
"""uncore_ha_1/config=0x4270,name=UNC_H_HITME_LOOKUP:EVICTS/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_LOOKUP:EVICTS,None,Number of accesses to HitMe cache : Number of hits for allocations
"""uncore_ha_1/config=0x7070,name=UNC_H_HITME_LOOKUP:ALLOCS/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_LOOKUP:ALLOCS,None,Number of accesses to HitMe cache : Number of hits for allocations
"""uncore_ha_1/config=0x8070,name=UNC_H_HITME_LOOKUP:RSP/""",hswep_unc_ha1 (Intel Haswell-EP HA 1 uncore),UNC_H_HITME_LOOKUP:RSP,None,"Number of accesses to HitMe cache : Number of hits with opcode RspI, RspIWb, RspSWb, RspCnflt, RspCnfltWbI"
"""uncore_sbox_0/config=0x105,name=UNC_S_RING_BOUNCES:AD_CACHE/""",hswep_unc_sbo0 (Intel Haswell-EP S-BOX0 uncore),UNC_S_RING_BOUNCES:AD_CACHE,None,Number of LLC responses that bounced in the ring : AD_CACHE
"""uncore_sbox_0/config=0x205,name=UNC_S_RING_BOUNCES:AK_CORE/""",hswep_unc_sbo0 (Intel Haswell-EP S-BOX0 uncore),UNC_S_RING_BOUNCES:AK_CORE,None,Number of LLC responses that bounced in the ring : Acknowledgments to core
"""uncore_sbox_0/config=0x405,name=UNC_S_RING_BOUNCES:BL_CORE/""",hswep_unc_sbo0 (Intel Haswell-EP S-BOX0 uncore),UNC_S_RING_BOUNCES:BL_CORE,None,Number of LLC responses that bounced in the ring : Data responses to core
"""uncore_sbox_0/config=0x805,name=UNC_S_RING_BOUNCES:IV_CORE/""",hswep_unc_sbo0 (Intel Haswell-EP S-BOX0 uncore),UNC_S_RING_BOUNCES:IV_CORE,None,Number of LLC responses that bounced in the ring : Snoops of processor cache
"""uncore_sbox_1/config=0x105,name=UNC_S_RING_BOUNCES:AD_CACHE/""",hswep_unc_sbo1 (Intel Haswell-EP S-BOX1 uncore),UNC_S_RING_BOUNCES:AD_CACHE,None,Number of LLC responses that bounced in the ring : AD_CACHE
"""uncore_sbox_1/config=0x205,name=UNC_S_RING_BOUNCES:AK_CORE/""",hswep_unc_sbo1 (Intel Haswell-EP S-BOX1 uncore),UNC_S_RING_BOUNCES:AK_CORE,None,Number of LLC responses that bounced in the ring : Acknowledgments to core
"""uncore_sbox_1/config=0x405,name=UNC_S_RING_BOUNCES:BL_CORE/""",hswep_unc_sbo1 (Intel Haswell-EP S-BOX1 uncore),UNC_S_RING_BOUNCES:BL_CORE,None,Number of LLC responses that bounced in the ring : Data responses to core
"""uncore_sbox_1/config=0x805,name=UNC_S_RING_BOUNCES:IV_CORE/""",hswep_unc_sbo1 (Intel Haswell-EP S-BOX1 uncore),UNC_S_RING_BOUNCES:IV_CORE,None,Number of LLC responses that bounced in the ring : Snoops of processor cache
"""uncore_sbox_2/config=0x105,name=UNC_S_RING_BOUNCES:AD_CACHE/""",hswep_unc_sbo2 (Intel Haswell-EP S-BOX2 uncore),UNC_S_RING_BOUNCES:AD_CACHE,None,Number of LLC responses that bounced in the ring : AD_CACHE
"""uncore_sbox_2/config=0x205,name=UNC_S_RING_BOUNCES:AK_CORE/""",hswep_unc_sbo2 (Intel Haswell-EP S-BOX2 uncore),UNC_S_RING_BOUNCES:AK_CORE,None,Number of LLC responses that bounced in the ring : Acknowledgments to core
"""uncore_sbox_2/config=0x405,name=UNC_S_RING_BOUNCES:BL_CORE/""",hswep_unc_sbo2 (Intel Haswell-EP S-BOX2 uncore),UNC_S_RING_BOUNCES:BL_CORE,None,Number of LLC responses that bounced in the ring : Data responses to core
"""uncore_sbox_2/config=0x805,name=UNC_S_RING_BOUNCES:IV_CORE/""",hswep_unc_sbo2 (Intel Haswell-EP S-BOX2 uncore),UNC_S_RING_BOUNCES:IV_CORE,None,Number of LLC responses that bounced in the ring : Snoops of processor cache
"""uncore_sbox_3/config=0x105,name=UNC_S_RING_BOUNCES:AD_CACHE/""",hswep_unc_sbo3 (Intel Haswell-EP S-BOX3 uncore),UNC_S_RING_BOUNCES:AD_CACHE,None,Number of LLC responses that bounced in the ring : AD_CACHE
"""uncore_sbox_3/config=0x205,name=UNC_S_RING_BOUNCES:AK_CORE/""",hswep_unc_sbo3 (Intel Haswell-EP S-BOX3 uncore),UNC_S_RING_BOUNCES:AK_CORE,None,Number of LLC responses that bounced in the ring : Acknowledgments to core
"""uncore_sbox_3/config=0x405,name=UNC_S_RING_BOUNCES:BL_CORE/""",hswep_unc_sbo3 (Intel Haswell-EP S-BOX3 uncore),UNC_S_RING_BOUNCES:BL_CORE,None,Number of LLC responses that bounced in the ring : Data responses to core
"""uncore_sbox_3/config=0x805,name=UNC_S_RING_BOUNCES:IV_CORE/""",hswep_unc_sbo3 (Intel Haswell-EP S-BOX3 uncore),UNC_S_RING_BOUNCES:IV_CORE,None,Number of LLC responses that bounced in the ring : Snoops of processor cache
